StudyNum,Study,mediangrouprespN,mediangroupresp,mouse,MouseResp,drug,cellline,MouseRespN,mousenum,NumMiceAnalyzed,included,type
1460,1001-F3-1,0,PD1,4,PD1,1001,F3,0,4,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,5,PD1,1001,F3,0,5,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,6,PD1,1001,F3,0,6,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,7,PD1,1001,F3,0,7,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,8,PD2,1001,F3,2,8,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,9,PD1,1001,F3,0,9,10,Yes,Solid Tumor
1460,1001-F3-1,0,PD1,10,PD1,1001,F3,0,10,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,1,PD1,1002,F3,0,1,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,2,PD1,1002,F3,0,2,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,3,PD1,1002,F3,0,3,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,4,PD1,1002,F3,0,4,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,5,PD1,1002,F3,0,5,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,6,PD1,1002,F3,0,6,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,7,PD1,1002,F3,0,7,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,8,PD1,1002,F3,0,8,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,9,PD1,1002,F3,0,9,10,Yes,Solid Tumor
1499,1002-F3-1,0,PD1,10,PD1,1002,F3,0,10,10,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,1,PD2,1003,F3,2,1,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,2,PD2,1003,F3,2,2,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,3,PD2,1003,F3,2,3,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,4,PD2,1003,F3,2,4,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,5,PD2,1003,F3,2,5,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,6,PD2,1003,F3,2,6,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,7,PD2,1003,F3,2,7,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,8,PD2,1003,F3,2,8,9,Yes,Solid Tumor
1537,1003-F3-1,2,PD2,10,PD1,1003,F3,0,9,9,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,1,PD1,1005,F3,0,1,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,2,PD1,1005,F3,0,2,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,3,PD1,1005,F3,0,3,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,4,PD1,1005,F3,0,4,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,5,PD1,1005,F3,0,5,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,6,PD1,1005,F3,0,6,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,7,PD1,1005,F3,0,7,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,8,PD1,1005,F3,0,8,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,9,PD1,1005,F3,0,9,10,Yes,Solid Tumor
1600,1005-F3-1,0,PD1,10,PD1,1005,F3,0,10,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,1,PD1,1007,F3,0,1,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,2,PD1,1007,F3,0,2,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,3,PD1,1007,F3,0,3,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,4,PD2,1007,F3,2,4,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,5,PD1,1007,F3,0,5,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,6,PD1,1007,F3,0,6,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,7,PD1,1007,F3,0,7,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,8,PD1,1007,F3,0,8,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,9,PD1,1007,F3,0,9,10,Yes,Solid Tumor
1652,1007-F3-1,0,PD1,10,PD1,1007,F3,0,10,10,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,1,PD1,1010,F3,0,1,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,3,PD1,1010,F3,0,2,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,4,PD1,1010,F3,0,3,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,5,PD1,1010,F3,0,4,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,6,PD1,1010,F3,0,5,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,8,PD1,1010,F3,0,6,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,9,PD1,1010,F3,0,7,8,Yes,Solid Tumor
1693,1010-F3-1,0,PD1,10,PD1,1010,F3,0,8,8,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,1,PD1,1011,F3,0,1,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,2,PD1,1011,F3,0,2,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,3,PD1,1011,F3,0,3,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,4,PD1,1011,F3,0,4,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,5,PD1,1011,F3,0,5,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,6,PD1,1011,F3,0,6,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,7,PD1,1011,F3,0,7,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,8,PD1,1011,F3,0,8,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,9,PD1,1011,F3,0,9,10,Yes,Solid Tumor
1734,1011-F3-1,0,PD1,10,PD1,1011,F3,0,10,10,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,1,PD2,1101,F3,2,1,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,2,PD2,1101,F3,2,2,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,4,PD2,1101,F3,2,3,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,5,PD2,1101,F3,2,4,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,6,PD1,1101,F3,0,5,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,7,PD1,1101,F3,0,6,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,8,PD1,1101,F3,0,7,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,9,PD1,1101,F3,0,8,9,Yes,Solid Tumor
1781,1101-F3-1,2,PD2,10,PD2,1101,F3,2,9,9,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,1,PD1,1102,F3,0,1,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,2,PD1,1102,F3,0,2,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,3,PD1,1102,F3,0,3,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,4,PD1,1102,F3,0,4,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,6,PD1,1102,F3,0,5,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,7,PD1,1102,F3,0,6,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,8,PD1,1102,F3,0,7,8,Yes,Solid Tumor
1826,1102-F3-1,0,PD1,9,PD1,1102,F3,0,8,8,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,1,PD1,1103,F3,0,1,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,2,PD2,1103,F3,2,2,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,4,PD2,1103,F3,2,3,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,5,PD1,1103,F3,0,4,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,6,PD1,1103,F3,0,5,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,7,PD1,1103,F3,0,6,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,8,PD1,1103,F3,0,7,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,9,PD1,1103,F3,0,8,9,Yes,Solid Tumor
1866,1103-F3-1,0,PD1,10,PD1,1103,F3,0,9,9,Yes,Solid Tumor
1927,1106-F3-1,8,CR,1,MCR,1106,F3,10,1,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,2,MCR,1106,F3,10,2,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,3,SD,1106,F3,4,3,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,4,SD,1106,F3,4,4,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,5,SD,1106,F3,4,5,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,6,MCR,1106,F3,10,6,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,8,PR,1106,F3,6,7,8,Yes,Solid Tumor
1927,1106-F3-1,8,CR,9,MCR,1106,F3,10,8,8,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,1,PD2,1110,F3,2,1,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,2,PD2,1110,F3,2,2,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,3,PD2,1110,F3,2,3,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,4,PD2,1110,F3,2,4,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,5,PD2,1110,F3,2,5,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,6,PD2,1110,F3,2,6,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,7,PD2,1110,F3,2,7,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,8,PD2,1110,F3,2,8,9,Yes,Solid Tumor
1984,1110-F3-1,2,PD2,9,PD2,1110,F3,2,9,9,Yes,Solid Tumor
1995,1111-F3-1,4,SD,1,MCR,1111,F3,10,1,9,No,Solid Tumor
1995,1111-F3-1,4,SD,2,PD1,1111,F3,0,2,9,No,Solid Tumor
1995,1111-F3-1,4,SD,3,MCR,1111,F3,10,3,9,No,Solid Tumor
1995,1111-F3-1,4,SD,4,SD,1111,F3,4,4,9,No,Solid Tumor
1995,1111-F3-1,4,SD,5,MCR,1111,F3,10,5,9,No,Solid Tumor
1995,1111-F3-1,4,SD,7,PD2,1111,F3,2,6,9,No,Solid Tumor
1995,1111-F3-1,4,SD,8,PD2,1111,F3,2,7,9,No,Solid Tumor
1995,1111-F3-1,4,SD,9,MCR,1111,F3,10,8,9,No,Solid Tumor
1995,1111-F3-1,4,SD,10,PD2,1111,F3,2,9,9,No,Solid Tumor
2028,1112-F3-1,2,PD2,1,PD2,1112,F3,2,1,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,2,PD2,1112,F3,2,2,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,3,PD2,1112,F3,2,3,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,4,PD2,1112,F3,2,4,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,6,PD2,1112,F3,2,5,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,7,PD2,1112,F3,2,6,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,8,PD2,1112,F3,2,7,8,Yes,Solid Tumor
2028,1112-F3-1,2,PD2,9,PD2,1112,F3,2,8,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,1,PD1,1113,F3,0,1,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,2,PD2,1113,F3,2,2,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,3,PD1,1113,F3,0,3,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,4,PD1,1113,F3,0,4,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,6,PD1,1113,F3,0,5,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,7,PD1,1113,F3,0,6,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,8,PD1,1113,F3,0,7,8,Yes,Solid Tumor
2065,1113-F3-1,0,PD1,9,PD1,1113,F3,0,8,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,1,PD1,1201,F3,0,1,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,2,PD2,1201,F3,2,2,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,3,PD1,1201,F3,0,3,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,4,PD1,1201,F3,0,4,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,5,PD1,1201,F3,0,5,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,7,PD1,1201,F3,0,6,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,9,PD1,1201,F3,0,7,8,Yes,Solid Tumor
2109,1201-F3-1,0,PD1,10,PD1,1201,F3,0,8,8,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,1,PD1,1202,F3,0,1,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,2,PD1,1202,F3,0,2,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,3,PD2,1202,F3,2,3,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,4,PD1,1202,F3,0,4,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,5,PD1,1202,F3,0,5,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,6,PD1,1202,F3,0,6,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,7,PD1,1202,F3,0,7,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,8,PD2,1202,F3,2,8,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,9,PD1,1202,F3,0,9,10,Yes,Solid Tumor
2124,1202-F3-1,0,PD1,10,PD1,1202,F3,0,10,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,1,MCR,1203,F3,10,1,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,2,MCR,1203,F3,10,2,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,3,MCR,1203,F3,10,3,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,4,MCR,1203,F3,10,4,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,5,MCR,1203,F3,10,5,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,6,SD,1203,F3,4,6,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,7,MCR,1203,F3,10,7,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,8,MCR,1203,F3,10,8,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,9,SD,1203,F3,4,9,10,Yes,Solid Tumor
2132,1203-F3-1,10,MCR,10,MCR,1203,F3,10,10,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,1,PD2,501,F9,2,1,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,2,PD1,501,F9,0,2,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,3,PD2,501,F9,2,3,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,4,PD2,501,F9,2,4,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,5,PD2,501,F9,2,5,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,6,PD2,501,F9,2,6,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,7,PD2,501,F9,2,7,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,8,PD1,501,F9,0,8,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,9,PD2,501,F9,2,9,10,Yes,Solid Tumor
39,0501-F9-1,2,PD2,10,PD2,501,F9,2,10,10,Yes,Solid Tumor
163,0504-F9-1,2,PD2,1,PD2,504,F9,2,1,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,2,PD2,504,F9,2,2,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,3,PD2,504,F9,2,3,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,4,PD1,504,F9,0,4,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,6,CR,504,F9,8,5,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,7,PD2,504,F9,2,6,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,8,PD1,504,F9,0,7,8,Yes,Solid Tumor
163,0504-F9-1,2,PD2,9,PD1,504,F9,0,8,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,1,PD2,505,F9,2,1,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,2,PD2,505,F9,2,2,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,3,PD2,505,F9,2,3,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,4,PD1,505,F9,0,4,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,6,PD2,505,F9,2,5,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,7,PD2,505,F9,2,6,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,8,PD2,505,F9,2,7,8,Yes,Solid Tumor
209,0505-F9-1,2,PD2,9,PD2,505,F9,2,8,8,Yes,Solid Tumor
252,0506-F9-1,2,PD2,1,PD1,506,F9,0,1,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,2,PD2,506,F9,2,2,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,3,PD2,506,F9,2,3,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,4,PD1,506,F9,0,4,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,5,PD2,506,F9,2,5,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,6,PD2,506,F9,2,6,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,7,PD2,506,F9,2,7,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,8,PD2,506,F9,2,8,9,Yes,Solid Tumor
252,0506-F9-1,2,PD2,9,PD2,506,F9,2,9,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,1,SD,602,F9,4,1,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,2,SD,602,F9,4,2,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,3,SD,602,F9,4,3,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,4,SD,602,F9,4,4,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,5,PD2,602,F9,2,5,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,6,PD2,602,F9,2,6,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,7,PD2,602,F9,2,7,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,8,PD2,602,F9,2,8,9,Yes,Solid Tumor
379,0602-F9-1,2,PD2,9,PD2,602,F9,2,9,9,Yes,Solid Tumor
506,0605-F9-1,10,MCR,1,SD,605,F9,4,1,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,2,MCR,605,F9,10,2,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,3,MCR,605,F9,10,3,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,4,MCR,605,F9,10,4,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,5,SD,605,F9,4,5,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,6,MCR,605,F9,10,6,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,7,SD,605,F9,4,7,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,8,MCR,605,F9,10,8,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,9,MCR,605,F9,10,9,10,Yes,Solid Tumor
506,0605-F9-1,10,MCR,10,MCR,605,F9,10,10,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,1,SD,606,F9,4,1,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,2,SD,606,F9,4,2,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,3,SD,606,F9,4,3,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,4,SD,606,F9,4,4,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,5,MCR,606,F9,10,5,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,6,MCR,606,F9,10,6,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,7,MCR,606,F9,10,7,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,8,SD,606,F9,4,8,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,9,SD,606,F9,4,9,10,Yes,Solid Tumor
551,0606-F9-1,4,SD,10,SD,606,F9,4,10,10,Yes,Solid Tumor
594,0607-F9-1,2,PD2,1,PD2,607,F9,2,1,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,2,PD2,607,F9,2,2,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,4,PD2,607,F9,2,3,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,5,CR,607,F9,8,4,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,6,PD2,607,F9,2,5,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,7,PD2,607,F9,2,6,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,8,PD2,607,F9,2,7,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,9,PD1,607,F9,0,8,9,Yes,Solid Tumor
594,0607-F9-1,2,PD2,10,PD2,607,F9,2,9,9,Yes,Solid Tumor
649,0701-F9-1,4,SD,1,SD,701,F9,4,1,8,No,Solid Tumor
649,0701-F9-1,4,SD,2,MCR,701,F9,10,2,8,No,Solid Tumor
649,0701-F9-1,4,SD,4,SD,701,F9,4,3,8,No,Solid Tumor
649,0701-F9-1,4,SD,5,SD,701,F9,4,4,8,No,Solid Tumor
649,0701-F9-1,4,SD,7,SD,701,F9,4,5,8,No,Solid Tumor
649,0701-F9-1,4,SD,8,PD2,701,F9,2,6,8,No,Solid Tumor
649,0701-F9-1,4,SD,9,SD,701,F9,4,7,8,No,Solid Tumor
649,0701-F9-1,4,SD,10,MCR,701,F9,10,8,8,No,Solid Tumor
693,0702-F9-1,2,PD2,1,PD2,702,F9,2,1,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,2,PD1,702,F9,0,2,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,3,PD2,702,F9,2,3,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,4,PD2,702,F9,2,4,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,5,PD2,702,F9,2,5,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,6,PD1,702,F9,0,6,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,7,PD2,702,F9,2,7,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,8,PD2,702,F9,2,8,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,9,PD2,702,F9,2,9,10,Yes,Solid Tumor
693,0702-F9-1,2,PD2,10,PD1,702,F9,0,10,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,1,PD1,703,F9,0,1,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,2,PD2,703,F9,2,2,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,3,PD1,703,F9,0,3,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,4,PD1,703,F9,0,4,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,5,PD1,703,F9,0,5,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,6,PD2,703,F9,2,6,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,7,PD1,703,F9,0,7,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,8,PD2,703,F9,2,8,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,9,PD2,703,F9,2,9,10,Yes,Solid Tumor
739,0703-F9-1,0,PD1,10,PD1,703,F9,0,10,10,Yes,Solid Tumor
781,0704-F9-1,0,PD1,1,PD2,704,F9,2,1,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,2,PD1,704,F9,0,2,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,3,PD1,704,F9,0,3,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,4,PD1,704,F9,0,4,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,5,PD1,704,F9,0,5,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,7,PD1,704,F9,0,6,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,8,PD2,704,F9,2,7,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,9,PD1,704,F9,0,8,9,Yes,Solid Tumor
781,0704-F9-1,0,PD1,10,PD2,704,F9,2,9,9,Yes,Solid Tumor
825,0706-F9-1,2,PD2,1,PD2,706,F9,2,1,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,2,PD2,706,F9,2,2,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,3,PD2,706,F9,2,3,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,4,PD2,706,F9,2,4,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,5,PD2,706,F9,2,5,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,6,PD2,706,F9,2,6,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,7,PD2,706,F9,2,7,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,8,PD2,706,F9,2,8,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,9,PD2,706,F9,2,9,10,Yes,Solid Tumor
825,0706-F9-1,2,PD2,10,PD2,706,F9,2,10,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,1,PD2,708,F9,2,1,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,2,PD2,708,F9,2,2,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,3,PD2,708,F9,2,3,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,4,PD2,708,F9,2,4,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,5,PD2,708,F9,2,5,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,6,PD1,708,F9,0,6,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,7,PD2,708,F9,2,7,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,8,PD2,708,F9,2,8,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,9,PD2,708,F9,2,9,10,Yes,Solid Tumor
880,0708-F9-1,2,PD2,10,PD2,708,F9,2,10,10,Yes,Solid Tumor
913,0801-F9-1,0,PD1,2,PD2,801,F9,2,1,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,3,PD1,801,F9,0,2,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,4,PD1,801,F9,0,3,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,5,PD1,801,F9,0,4,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,6,PD1,801,F9,0,5,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,7,PD1,801,F9,0,6,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,8,PD1,801,F9,0,7,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,9,PD1,801,F9,0,8,9,Yes,Solid Tumor
913,0801-F9-1,0,PD1,10,PD1,801,F9,0,9,9,Yes,Solid Tumor
955,0802-F9-1,10,MCR,1,MCR,802,F9,10,1,6,Yes,Solid Tumor
955,0802-F9-1,10,MCR,3,MCR,802,F9,10,2,6,Yes,Solid Tumor
955,0802-F9-1,10,MCR,4,MCR,802,F9,10,3,6,Yes,Solid Tumor
955,0802-F9-1,10,MCR,6,MCR,802,F9,10,4,6,Yes,Solid Tumor
955,0802-F9-1,10,MCR,7,MCR,802,F9,10,5,6,Yes,Solid Tumor
